datesold,price,building_year,bedrooms,postcode,area
19-February-2015,539000,2014,4,2615,Melba
19-February-2015,956000,1973,2,2604,Kingston
19-January-2009,693389,1915,4,2904,Fadden
19-January-2009,412800,2014,3,2617,Giralang
19-January-2010,437700,1989,3,2913,Palmerston
19-January-2010,409500,1978,3,2905,Chisholm
19-January-2010,425700,1976,3,2905,Bonython
19-January-2010,396600,1992,3,2905,Bonython
19-January-2011,512050,1976,3,2611,Uriarra
19-January-2011,558600,1997,4,2905,Bonython
19-January-2012,621200,1906,4,2617,Evatt
19-January-2012,482900,1977,4,2615,Charnwood
19-January-2012,898400,1939,4,2600,Deakin
19-January-2015,536500,1969,4,2615,Kippax
19-January-2015,719200,1918,5,2914,Forde
19-January-2015,592100,1961,4,2611,Uriarra
19-January-2015,516400,1979,3,2906,Gordon
19-July-2008,324300,1967,3,2905,Calwell
19-July-2009,452100,1988,3,2913,Franklin
19-July-2010,420600,2014,3,2914,Bonner
19-July-2011,348300,1967,3,2615,Holt
19-July-2011,587400,1974,3,2611,Uriarra Forest
19-July-2012,419800,2003,3,2617,Bruce
19-July-2012,557300,1966,4,2615,Spence
19-July-2013,1378600,1968,4,2603,Forrest
19-July-2013,349700,1969,3,2905,Gilmore
19-July-2013,454100,1995,4,2905,Isabella Plains
19-July-2013,422100,1985,3,2914,Forde
19-July-2013,329400,2005,3,2913,Franklin
19-July-2013,454000,1988,3,2906,Conder
19-July-2013,404200,1991,3,2906,Banks
19-July-2013,474800,1990,3,2905,Bonython
19-July-2013,399900,2005,3,2913,Ginninderra Village
19-July-2013,557600,1913,4,2914,Harrison
19-July-2013,609585,1909,4,2913,Nicholls
19-July-2014,769100,1984,3,2612,Braddon
19-July-2014,393800,1958,4,2611,Uriarra
19-July-2014,440200,1975,3,2906,Gordon
19-July-2014,598500,1975,4,2611,Stirling
19-June-2008,787500,1956,4,2602,Downer
19-June-2008,748500,1975,5,2600,Canberra
19-June-2009,617100,2004,4,2913,Palmerston
19-June-2010,736000,1976,4,2614,Macquarie
19-June-2010,401300,1929,3,2902,Kambah
19-June-2010,539200,1976,3,2606,Phillip
19-June-2010,387000,1985,3,2913,Palmerston
19-June-2012,460200,1984,3,2611,Brindabella
19-June-2012,521400,1968,3,2900,Greenway
19-June-2013,450100,1984,3,2905,Isabella Plains
19-June-2013,501900,1922,3,2617,Belconnen
19-June-2013,414700,1977,3,2905,Calwell
19-June-2013,359100,1977,3,2615,Spence
19-June-2013,437600,1974,3,2905,Bonython
19-June-2013,751300,1998,4,2602,Downer
19-June-2013,570400,1922,4,2617,Belconnen Dc
19-June-2014,418300,1973,3,2615,Florey
19-June-2015,390400,1987,3,2906,Conder
19-June-2015,430600,1977,3,2615,Dunlop
19-June-2015,469100,1980,3,2615,Latham
19-June-2015,616300,1980,4,2914,Amaroo
19-June-2015,483500,1978,4,2615,Holt
19-June-2015,634200,1978,3,2602,Dickson
19-June-2015,409900,1976,3,2905,Calwell
19-June-2015,847000,2004,5,2913,Ngunnawal
19-March-2008,415800,1977,3,2615,Flynn
19-March-2009,431900,1947,3,2902,Kambah
19-March-2009,401900,1995,3,2905,Bonython
19-March-2009,375600,1968,3,2906,Gordon
19-March-2009,490500,1901,3,2605,Curtin
19-March-2009,363800,1969,4,2615,Latham
19-March-2009,395500,2013,4,2905,Gilmore
19-March-2009,433100,2007,3,2914,Forde
19-March-2009,377700,1976,3,2905,Isabella Plains
19-March-2010,648500,2001,5,2602,Dickson
19-March-2010,442500,1990,3,2905,Gilmore
19-March-2010,775600,1978,4,2607,Pearce
19-March-2010,430600,1967,3,2906,Conder
19-March-2010,482600,1991,4,2905,Richardson
19-March-2010,598900,1990,3,2900,Greenway
19-March-2010,413800,1972,4,2615,Charnwood
19-March-2011,685500,1990,3,2602,Ainslie
19-March-2011,893700,1988,4,2603,Red Hill
19-March-2011,1295400,1976,3,2603,Red Hill
19-March-2011,704300,2004,5,2906,Banks
19-March-2012,534900,1926,4,2914,Amaroo
19-March-2012,396100,1969,3,2615,Spence
19-March-2012,387600,1912,1,2612,Braddon
19-March-2012,743300,1994,3,2607,Torrens
19-March-2012,490000,1974,3,2607,Isaacs
19-March-2012,965500,1997,2,2600,Canberra
19-March-2012,558100,1927,4,2912,Administrative
19-March-2012,1060500,1966,4,2603,Manuka
19-March-2012,302600,1959,1,2603,Red Hill
19-March-2013,1252100,2006,4,2617,Kaleen
19-March-2013,669100,1994,3,2602,Lyneham
19-March-2013,588300,1992,3,2606,Lyons
19-March-2014,452400,1967,3,2615,Macgregor
19-March-2014,613000,1978,3,2602,O'connor
19-March-2014,792200,1990,5,2602,Lyneham
19-March-2014,523700,1973,3,2614,Weetangera
19-March-2014,504400,1969,4,2615,Holt
19-March-2014,981400,1968,3,2603,Forrest
19-March-2015,684600,1995,4,2607,Pearce
19-March-2015,572000,1966,4,2615,Macgregor
19-March-2015,959300,1926,3,2605,Hughes
19-March-2015,835000,1984,4,2614,Macquarie
19-March-2015,464100,1926,3,2914,Amaroo
19-March-2015,497000,1984,3,2602,Dickson
19-May-2008,442800,2005,4,2905,Richardson
19-May-2009,824300,1939,4,2614,Weetangera
19-May-2009,516000,1991,4,2906,Gordon
19-May-2009,387300,2003,3,2617,Belconnen Dc
19-May-2009,426200,1991,4,2615,Florey
19-May-2010,531700,1977,3,2614,Page
19-May-2010,733800,1984,3,2602,Lyneham
19-May-2010,418800,1976,3,2906,Banks
19-May-2010,546900,1990,4,2913,Nicholls
19-May-2010,385400,1962,3,2615,Flynn
19-May-2011,633300,1951,2,2604,Causeway
19-May-2011,417700,1903,2,2914,Harrison
19-May-2012,604000,1990,3,2615,Charnwood
19-May-2012,730000,1967,5,2904,Monash
19-May-2012,657900,1939,4,2906,Gordon
19-May-2012,517500,1978,3,2615,Fraser
19-May-2014,991100,1964,4,2603,Manuka
19-May-2014,506700,1968,4,2615,Kippax
19-May-2014,535700,2014,3,2617,Mckellar
19-May-2014,441350,1991,3,2906,Banks
19-May-2014,569900,2005,4,2904,Macarthur
19-May-2014,586200,1910,4,2914,Harrison
19-May-2015,482700,1988,3,2914,Bonner
19-May-2015,586900,1989,4,2913,Palmerston
19-May-2015,487800,1988,3,2913,Palmerston
19-May-2015,731100,1923,4,2913,Franklin
19-May-2015,585800,1973,4,2615,Spence
19-May-2015,646900,1987,3,2607,Farrer
19-May-2015,599900,1924,3,2617,Bruce
19-November-2008,358900,1978,3,2905,Richardson
19-November-2008,515700,2006,4,2906,Gordon
19-November-2008,462300,1978,4,2615,Kippax
19-November-2009,587400,1959,4,2904,Macarthur
19-November-2009,547900,1966,4,2906,Conder
19-November-2010,576600,1965,4,2904,Macarthur
19-November-2010,577700,1966,4,2906,Gordon
19-November-2010,539300,1984,3,2607,Pearce
19-November-2010,434600,1977,3,2905,Theodore
19-November-2010,563200,2006,4,2906,Gordon
19-November-2010,415350,1977,3,2905,Isabella Plains
19-November-2010,645700,2003,4,2913,Franklin
19-November-2010,580900,1979,4,2902,Kambah
19-November-2011,568100,1959,3,2604,Causeway
19-November-2011,524900,1927,3,2617,Lawson
19-November-2011,591400,1960,3,2902,Kambah
19-November-2011,585900,1990,3,2602,Ainslie
19-November-2011,855200,1990,5,2607,Isaacs
19-November-2011,426200,1967,3,2614,Jamison Centre
19-November-2012,419900,1977,3,2905,Gilmore
19-November-2012,474000,1955,3,2905,Chisholm
19-November-2012,540100,1925,4,2912,Administrative
19-November-2013,331200,1917,2,2614,Aranda
19-November-2013,395800,2003,3,2913,Nicholls
19-November-2013,423300,1985,3,2615,Flynn
19-November-2013,740400,2001,3,2602,Watson
19-November-2014,942200,2003,3,2612,Braddon
19-November-2014,681400,2014,4,2913,Ngunnawal
19-November-2014,392800,1976,3,2615,Fraser
19-November-2014,430100,1976,3,2615,Latham
19-November-2014,415100,1977,3,2615,Flynn
19-November-2014,422300,2001,3,2617,Giralang
19-November-2014,669600,1998,4,2905,Gilmore
19-November-2014,582600,1990,4,2913,Ngunnawal
19-November-2014,669200,1906,4,2914,Bonner
19-November-2014,414500,1977,3,2905,Gilmore
19-November-2014,636400,1926,3,2605,Hughes
19-November-2014,435600,1978,3,2615,Holt
19-November-2014,815800,1988,4,2607,Pearce
19-November-2014,390200,2004,3,2914,Forde
19-November-2014,430700,1976,3,2615,Flynn
19-November-2015,645800,2014,4,2906,Gordon
19-November-2015,655400,1981,3,2604,Narrabundah
19-November-2015,358500,1983,2,2611,Waramanga
19-November-2015,481700,1979,4,2906,Conder
19-November-2015,377200,1969,3,2615,Holt
19-November-2015,814100,1977,3,2600,Barton
19-November-2015,531200,1967,3,2611,Duffy
19-November-2015,570400,2003,3,2913,Ginninderra Village
19-October-2007,487000,1969,4,2906,Banks
19-October-2009,410500,1995,3,2905,Richardson
19-October-2009,604100,1979,4,2906,Conder
19-October-2009,579100,1954,4,2903,Erindale Centre
19-October-2010,454700,1969,3,2615,Spence
19-October-2010,570500,2014,5,2905,Isabella Plains
19-October-2010,848800,1988,3,2602,Lyneham
19-October-2010,452200,1985,3,2615,Higgins
19-October-2010,497900,1969,4,2615,Flynn
19-October-2010,498000,1966,4,2611,Chapman
19-October-2011,900000,1984,3,2602,Dickson
19-October-2011,512300,1976,2,2602,Downer
19-October-2011,704500,1909,5,2914,Forde
19-October-2011,461200,1974,3,2905,Calwell
19-October-2011,381800,1925,3,2902,Kambah
19-October-2011,393200,1987,3,2905,Isabella Plains
19-October-2011,511000,1978,4,2906,Conder
19-October-2011,475200,1979,4,2615,Charnwood
19-October-2011,478500,1977,3,2615,Flynn
19-October-2012,558800,1927,4,2904,Macarthur
19-October-2012,420800,1991,3,2906,Gordon
19-October-2012,437500,2007,3,2914,Harrison
19-October-2012,492900,1977,4,2615,Spence
19-October-2012,495838,1999,3,2903,Oxley
19-October-2012,807100,2000,3,2602,Ainslie
19-October-2012,718900,2006,4,2905,Isabella Plains
19-October-2012,623500,1992,3,2602,Lyneham
19-October-2012,817200,1973,4,2615,Flynn
19-October-2012,564990,1996,4,2913,Franklin
19-October-2012,455400,1979,4,2615,Macgregor
19-October-2012,533300,1927,4,2912,Administrative
19-October-2012,846900,2014,4,2914,Amaroo
19-October-2012,631600,1992,3,2606,O'malley
19-October-2012,427100,1929,3,2902,Kambah
19-October-2012,515700,1991,4,2906,Banks
19-October-2013,678100,2004,4,2913,Palmerston
19-October-2013,579400,1931,3,2617,Evatt
19-October-2013,663700,1994,3,2602,O'connor
19-October-2013,385500,1976,3,2615,Flynn
19-October-2013,1169100,1957,4,2612,Braddon
19-October-2013,762400,1939,4,2611,Weston Creek
19-October-2013,1266100,1976,3,2603,Red Hill
19-October-2013,480000,1990,3,2905,Calwell
19-October-2013,404900,1977,4,2615,Higgins
19-October-2013,705100,1994,3,2602,Downer
19-October-2015,570600,1960,4,2611,Rivett
19-October-2015,390800,1955,3,2902,Kambah
19-October-2015,915500,2001,4,2607,Mawson
19-October-2015,676600,1986,4,2615,Flynn
19-October-2015,669400,1910,4,2914,Bonner
19-October-2015,556800,1997,4,2905,Bonython
19-October-2015,415700,1976,3,2615,Kippax Centre
19-October-2015,649800,1988,3,2904,Gowrie
19-October-2015,1488900,1975,3,2603,Griffith
19-October-2015,628600,1997,4,2902,Kambah
19-September-2008,597000,1980,2,2602,Dickson
19-September-2008,460700,1994,3,2913,Palmerston
19-September-2008,689600,1980,5,2913,Ginninderra Village
19-September-2009,394700,2000,3,2617,Bruce
19-September-2009,637900,1992,3,2602,Lyneham
19-September-2009,580700,1962,4,2611,Chapman
19-September-2009,434000,1993,3,2617,Belconnen
19-September-2009,553400,1992,3,2607,Torrens
19-September-2011,419400,1994,3,2905,Calwell
19-September-2011,580000,1997,4,2905,Chisholm
19-September-2011,355800,2003,3,2913,Ngunnawal
19-September-2011,571200,1954,4,2914,Bonner
19-September-2011,726100,1951,3,2600,Fairbairn Raaf
19-September-2012,420200,1991,3,2615,Melba
19-September-2012,925800,1925,4,2605,Hughes
19-September-2013,355900,1984,3,2905,Bonython
19-September-2013,520000,1987,4,2913,Nicholls
19-September-2013,435500,1990,3,2905,Bonython
19-September-2014,461500,1990,3,2905,Calwell
19-September-2014,458300,1980,3,2615,Florey
19-September-2014,263400,1908,1,2605,Garran
19-September-2014,650400,2004,4,2602,Hackett
19-September-2014,1023400,2014,5,2605,Curtin
19-September-2015,802200,1977,4,2611,Uriarra
19-September-2015,1626900,2014,5,2605,Garran
19-September-2015,934500,1988,4,2603,Red Hill
19-September-2015,775100,1994,4,2607,Mawson
19-September-2015,865700,1909,4,2605,Hughes
19-September-2015,553000,1991,4,2615,Melba
19-September-2015,1214400,1964,4,2603,Red Hill
19-September-2015,808800,1976,4,2614,Page
19-September-2015,553100,1921,3,2617,Belconnen
19-September-2015,716200,1922,4,2914,Forde
19-September-2015,513700,1973,3,2902,Kambah
19-September-2015,934700,1923,5,2914,Bonner
19-September-2015,558600,1951,3,2611,Rivett
19-September-2015,518800,1921,3,2617,Lawson
19-September-2015,767800,1998,4,2607,Farrer
19-September-2015,569600,1916,4,2904,Monash
19-September-2015,787100,1976,4,2614,Cook
19-September-2015,557700,1919,3,2617,Bruce
19-September-2015,671000,1992,3,2602,Hackett
19-September-2015,627100,1954,4,2902,Kambah
19-September-2015,1169200,1990,4,2600,Canberra
19-September-2015,618500,1966,4,2611,Pierces Creek
19-September-2015,514300,1976,3,2606,Woden
20-April-2009,483000,1977,4,2906,Gordon
20-April-2009,456400,1957,3,2611,Brindabella
20-April-2009,376400,2014,3,2902,Kambah
20-April-2009,371000,1976,3,2906,Banks
20-April-2009,469100,1925,3,2903,Erindale Centre
20-April-2010,740500,2004,5,2913,Palmerston
20-April-2010,462000,1991,4,2615,Kippax Centre
20-April-2010,479000,1926,3,2912,Administrative
20-April-2010,749700,1998,4,2607,Farrer
20-April-2011,505500,1967,3,2611,Fisher
20-April-2011,571100,1984,3,2602,Ainslie
20-April-2011,307200,1965,3,2615,Fraser
20-April-2011,648100,2004,3,2903,Wanniassa
20-April-2012,495000,1988,3,2611,Brindabella
20-April-2012,518800,1977,4,2615,Latham
20-April-2013,584600,1968,3,2614,Cook
20-April-2015,483400,1925,3,2904,Macarthur
20-April-2015,740800,1994,4,2607,Pearce
20-April-2015,753400,1994,4,2911,Crace
20-April-2015,648000,2000,4,2615,Florey
20-April-2015,550000,1969,4,2615,Latham
20-April-2015,416900,1973,3,2906,Banks
20-April-2015,389700,1926,3,2913,Nicholls
20-April-2015,420000,2006,3,2914,Amaroo
20-August-2008,406800,1957,3,2611,Holder
20-August-2009,563200,1989,4,2913,Ngunnawal
20-August-2009,509300,1925,4,2904,Fadden
20-August-2009,382300,1972,3,2906,Conder
20-August-2010,767000,1998,4,2602,Lyneham
20-August-2010,600200,1976,4,2611,Waramanga
20-August-2010,396800,2003,3,2617,Mckellar
20-August-2010,846700,1983,4,2606,O'malley
20-August-2010,520400,1977,4,2615,Fraser
20-August-2010,632600,1925,5,2605,Garran
20-August-2010,719200,1992,3,2602,O'connor
20-August-2011,643200,1906,4,2605,Hughes
20-August-2011,631100,1985,3,2604,Causeway
20-August-2011,789600,2000,3,2602,O'connor
20-August-2011,993100,1990,4,2602,Lyneham
20-August-2011,790900,1998,5,2602,Dickson
20-August-2011,390700,2005,3,2913,Ginninderra Village
20-August-2012,272400,1942,2,2607,Pearce
20-August-2012,443500,2014,3,2914,Bonner
20-August-2012,379600,2005,3,2904,Gowrie
20-August-2012,466400,1976,3,2905,Gilmore
20-August-2013,407100,1926,3,2902,Kambah
20-August-2013,804400,2003,4,2914,Forde
20-August-2013,547300,1977,3,2602,Watson
20-August-2013,472300,1977,4,2906,Banks
20-August-2014,471500,2014,3,2617,Belconnen
20-August-2014,729400,1994,3,2602,Lyneham
20-August-2014,455600,1985,3,2913,Franklin
20-August-2014,462100,1954,3,2902,Kambah
20-August-2014,415600,1985,3,2615,Charnwood
20-August-2014,769000,1998,4,2602,Hackett
20-August-2015,432900,1902,3,2914,Amaroo
20-August-2015,552600,1976,4,2614,Cook
20-August-2015,449600,1926,3,2904,Fadden
20-August-2015,715700,2001,4,2914,Forde
20-August-2015,904600,1939,5,2913,Ginninderra Village
20-August-2015,998800,1905,3,2612,Reid
20-August-2015,359100,1987,3,2913,Nicholls
20-August-2015,693400,1910,4,2617,Kaleen
20-December-2007,624100,1991,4,2905,Richardson
20-December-2008,1364400,1968,4,2603,Griffith
20-December-2008,3499400,2007,5,2603,Forrest
20-December-2008,498200,1977,3,2606,Lyons
20-December-2010,492300,1966,4,2611,Waramanga
20-December-2011,755800,1968,3,2600,Yarralumla
20-December-2011,526000,2008,4,2905,Theodore
20-December-2011,631000,1992,3,2602,Lyneham
20-December-2012,623300,1980,4,2914,Bonner
20-December-2012,511200,1977,3,2602,Dickson
20-December-2012,536100,2005,4,2914,Bonner
20-December-2012,552400,2004,4,2906,Banks
20-December-2012,588000,1954,4,2902,Kambah
20-December-2012,487200,2004,3,2617,Belconnen Dc
20-December-2012,673000,1988,3,2611,Chapman
20-December-2013,679800,2014,4,2906,Gordon
20-December-2013,385100,1985,3,2913,Ngunnawal
20-December-2013,569700,2006,4,2905,Chisholm
20-December-2013,482900,1972,3,2614,Macquarie
20-December-2013,471800,1925,3,2617,Belconnen
20-December-2013,637900,1992,3,2602,O'connor
20-December-2013,310800,1949,2,2615,Kippax Centre
20-December-2013,543000,1962,4,2902,Kambah
20-December-2013,517400,1977,4,2615,Melba
20-December-2013,480300,1960,3,2611,Brindabella
20-December-2013,866100,1979,3,2602,Hackett
20-December-2013,526400,2014,4,2615,Holt
20-December-2013,626900,1995,3,2602,Lyneham
20-December-2013,495800,1969,4,2615,Spence
20-December-2014,649200,1910,4,2904,Macarthur
20-February-2009,672300,1929,4,2912,Administrative
20-February-2009,420700,1995,3,2905,Gilmore
20-February-2009,405900,1916,4,2617,Bruce
20-February-2010,365700,2007,2,2902,Kambah
20-February-2010,527500,1991,3,2913,Franklin
20-February-2010,906500,1987,4,2614,Scullin
20-February-2011,410900,1977,3,2905,Richardson
20-February-2012,423000,1927,3,2902,Kambah
20-February-2012,530800,1991,4,2906,Gordon
20-February-2012,439500,1993,3,2913,Palmerston
20-February-2012,418700,2004,4,2615,Latham
20-February-2012,503600,1926,4,2914,Forde
20-February-2012,670500,1996,4,2913,Ngunnawal
20-February-2012,431200,1990,3,2905,Isabella Plains
20-February-2012,548600,1993,4,2905,Theodore
20-February-2012,507300,1968,3,2614,Weetangera
20-February-2012,449200,2007,3,2914,Amaroo
20-February-2012,559800,1916,4,2904,Gowrie
20-February-2012,629800,2003,3,2913,Ginninderra Village
20-February-2012,561500,1994,3,2913,Nicholls
20-February-2013,509700,1990,4,2913,Ginninderra Village
20-February-2013,482800,1950,4,2617,Belconnen Dc
20-February-2013,560600,1925,5,2617,Mckellar
20-February-2013,722200,1998,4,2905,Chisholm
20-February-2013,569000,2008,4,2905,Chisholm
20-February-2013,554100,1979,3,2906,Banks
20-February-2014,733000,1977,4,2611,Duffy
20-February-2014,429700,2000,3,2615,Higgins
20-February-2014,459200,1969,3,2615,Kippax Centre
20-February-2014,487500,1977,3,2607,Farrer
20-February-2014,458700,1926,3,2914,Amaroo
20-February-2014,745300,1932,4,2914,Forde
20-February-2014,594600,1928,4,2914,Amaroo
20-February-2014,449500,1977,3,2606,O'malley
20-February-2014,524300,1967,3,2604,Kingston
20-February-2014,388300,1976,3,2617,Bruce
20-February-2014,459400,1975,3,2902,Kambah
20-February-2014,408400,2005,2,2913,Franklin
20-February-2015,1042000,1953,3,2603,Manuka
20-February-2015,475900,1985,3,2903,Erindale Centre
20-February-2015,424000,1924,3,2904,Monash
20-February-2015,376800,2005,2,2617,Mckellar
20-February-2015,528900,1988,3,2913,Franklin
20-January-2009,1146600,1974,4,2600,Capital Hill
